match_api_id,home_formation_by_X,away_formation_by_X,home_formation_by_Y,away_formation_by_Y
1980039,433,4141,433,451
1980040,4231,4231,451,451
1980041,352,4411,352,442
1980042,442,433,442,433
1980043,433,4231,433,451
1980044,4141,433,451,433
1980045,4231,4231,451,451
1980046,433,433,433,433
1980047,433,433,433,433
1980048,4231,4231,451,451
1980049,4231,433,451,433
1980050,343,433,343,433
1980051,433,4231,433,451
1980052,451,4231,451,451
1980053,451,442,451,442
1980054,442,433,442,433
1980055,433,4321,433,451
1979848,4231,442,451,442
1979849,433,442,433,442
1979850,352,442,352,442
1979851,433,433,433,433
1979852,352,532,352,532
1979853,433,343,433,343
1979854,4231,4411,451,442
1979855,433,442,433,442
1980056,4231,4231,451,451
1980057,433,433,433,433
1980058,433,4213,433,433
1980059,433,433,433,433
1980060,442,352,442,352
1980061,4231,433,451,433
1980062,442,442,442,442
1980063,4231,4231,451,451
1979856,433,451,433,451
1979857,4231,4231,451,451
1979858,4231,433,451,433
1979859,442,4231,442,451
1979860,3133,442,433,442
1979861,433,532,433,532
1979862,343,4231,343,451
1979863,4231,4231,451,451
1979864,4231,442,451,442
1979865,4231,4231,451,451
1979866,442,433,442,433
1979867,433,343,433,433
1979868,532,541,532,541
1979869,433,433,433,433
1979870,442,433,442,433
1979871,433,4411,433,442
1980065,433,442,433,442
1980066,442,442,442,442
1980067,433,3412,433,343
1980068,343,433,433,433
1980069,4411,442,442,442
1980070,4231,4231,451,451
1980071,433,433,433,433
1980072,442,4321,442,451
1979872,41212,442,433,442
1979873,433,4231,433,451
1979874,532,4231,532,451
1979875,433,352,433,352
1979876,4123,4231,433,451
1979878,442,4321,442,451
1979879,4231,433,451,433
1979880,433,442,433,442
1979881,4231,4231,451,451
1979882,4231,532,451,532
1979883,4231,4231,451,451
1979884,433,433,433,433
1979885,433,41212,433,433
1979887,352,433,352,433
1979888,442,442,442,442
1979890,4213,451,433,451
1979891,4411,451,442,451
1979892,4231,4231,451,451
1979893,4231,433,451,433
1979894,433,433,433,433
1979895,442,4231,442,451
489042,442,4411,442,442
489043,442,433,442,451
489044,442,442,442,442
489045,442,3142,442,442
489047,451,4321,451,442
489048,442,442,442,442
489049,451,442,451,442
489050,442,442,442,442
489051,4321,442,451,442
489132,442,433,442,433
489133,442,4411,442,442
489134,442,4141,442,541
489135,442,442,442,442
489136,4312,433,712,433
489138,4231,4141,451,451
489140,442,451,442,451
489141,442,442,442,442
489142,442,4312,442,712
489143,4411,451,442,451
489144,442,442,442,442
489145,442,442,442,442
489146,442,442,442,442
489147,433,433,433,433
489148,442,442,442,442
489149,442,451,442,451
489150,442,442,442,442
489151,433,442,433,442
489152,4411,442,442,442
489153,442,442,442,442
489154,442,442,442,442
489155,442,442,442,442
489156,433,442,433,442
489157,442,4411,442,442
489159,442,442,442,442
489160,4312,451,712,451
489161,442,442,442,442
489162,442,442,442,442
489163,4411,451,442,451
489164,433,442,433,442
489165,442,442,442,442
489166,442,451,442,451
489167,442,442,442,442
489168,442,4411,442,442
489169,451,4231,451,451
489170,442,433,442,433
489171,4312,433,712,433
489172,442,442,442,442
489173,442,442,442,442
489174,442,442,442,442
489175,433,442,433,442
489176,442,451,442,451
489177,442,442,442,442
489178,442,4312,442,712
489179,442,451,442,451
489180,442,442,442,442
489181,433,442,433,442
489182,442,442,442,442
489183,442,451,442,451
489184,442,451,442,451
489185,433,442,433,442
489186,442,442,442,442
489187,442,442,442,442
489188,442,442,442,442
489189,442,4411,442,442
489190,442,451,442,451
489191,4141,442,541,442
489193,442,442,442,442
489194,442,4411,442,442
489195,451,433,451,433
489196,442,442,442,442
489197,442,4411,442,442
489198,442,451,442,451
489199,451,4141,451,541
489200,451,442,451,442
489201,4411,442,442,442
489202,4411,4411,442,442
489203,442,4411,442,442
489204,4411,442,442,442
489205,433,451,433,451
489206,451,442,451,442
489207,433,4411,433,442
489208,442,442,442,442
489209,442,442,442,442
489210,442,442,442,442
489211,4141,442,541,442
489212,442,442,442,442
489213,442,4231,442,451
489214,442,442,442,442
489215,4141,4141,541,541
489216,442,4411,442,442
489217,442,442,442,442
489218,442,442,442,442
489219,451,442,451,442
489220,442,433,442,433
489221,451,442,451,442
489222,442,451,442,451
489224,442,442,442,442
489225,4411,442,442,442
489226,451,4411,451,442
489227,442,433,442,433
489228,4231,442,451,442
489229,442,442,442,442
489230,442,442,442,442
489231,442,442,442,442
489232,433,451,433,451
489052,442,442,442,442
489053,442,442,442,442
489054,4411,451,442,451
489056,442,4411,442,442
489057,442,442,442,442
489058,451,451,451,451
489059,442,442,442,442
489060,442,442,442,442
489061,442,4321,442,451
489233,442,451,442,451
489234,442,451,442,451
489235,442,442,442,442
489236,451,442,451,442
489237,4411,4411,442,442
489238,442,433,442,433
489239,442,433,442,433
489240,442,442,442,442
489241,451,4411,451,442
489242,451,433,451,433
489243,442,451,442,451
489244,442,451,442,451
489245,451,442,451,442
489246,4411,4411,442,442
489247,451,442,451,442
489248,442,442,442,442
489249,442,433,442,433
489250,442,451,442,451
489251,442,4411,442,442
489252,442,352,442,352
489253,442,4411,442,442
489254,442,451,442,451
489255,4312,451,712,451
489256,442,442,442,442
489257,532,442,532,442
489258,442,442,442,442
489259,4141,442,541,442
489260,442,442,442,442
489261,442,442,442,442
489262,433,442,433,442
489263,442,442,442,442
489264,442,442,442,442
489265,442,442,442,442
489266,442,442,442,442
489267,442,442,442,442
489268,442,451,442,451
489269,4411,442,442,442
489270,442,442,442,442
489271,442,451,442,451
489272,4141,451,541,451
489273,442,4411,442,442
489274,442,442,442,442
489275,4411,433,442,433
489276,442,451,442,451
489277,442,442,442,442
489278,442,442,442,442
489279,442,442,442,442
489280,442,4411,442,442
489281,433,442,433,442
489282,442,451,442,451
489283,442,4312,442,442
489284,442,442,442,442
489285,442,442,442,442
489286,4411,442,442,442
489287,451,442,451,442
489288,442,442,442,442
489289,451,442,451,442
489290,442,343,442,343
489291,442,442,442,442
489292,4141,4411,541,442
489293,442,4141,442,541
489294,442,4411,442,442
489295,442,433,442,433
489296,442,433,442,433
489297,4411,442,442,442
489298,442,442,442,442
489300,451,4132,451,532
489301,442,442,442,442
489302,442,442,442,442
489303,442,451,442,451
489304,451,442,451,442
489305,442,442,442,442
489306,442,433,442,433
489307,442,343,442,343
489308,4411,442,442,442
489309,442,4231,442,451
489310,442,442,442,442
489311,442,4231,442,451
489312,433,433,433,433
489313,442,442,442,442
489314,442,442,442,442
489315,442,433,442,433
489316,442,442,442,442
489317,442,442,442,442
489319,4411,442,442,442
489320,4132,442,532,442
489321,433,4411,433,442
489322,442,442,442,442
489323,442,4231,442,451
489324,4411,451,442,451
489326,433,451,442,451
489327,442,442,442,442
489328,442,442,442,442
489329,442,4231,442,451
489330,442,442,442,442
489331,442,442,442,442
489332,433,433,433,433
489062,442,4141,442,541
489063,442,442,442,442
489065,442,442,442,442
489066,442,442,442,442
489067,442,352,442,352
489068,442,442,442,442
489069,451,4411,451,442
489070,4411,442,442,442
489071,4321,451,451,451
489333,4231,442,451,442
489334,442,433,442,433
489335,442,442,442,442
489338,442,4411,442,442
489339,442,442,442,442
489340,442,442,442,442
489341,442,442,442,442
489342,442,442,442,442
489343,442,442,442,442
489344,433,442,433,442
489346,442,4231,442,451
489347,442,433,442,433
489348,442,442,442,442
489349,442,4231,442,451
489350,442,352,442,352
489351,442,442,442,442
489352,4411,451,442,451
489353,442,451,442,451
489356,442,4411,442,442
489357,41212,451,523,451
489358,42211,442,451,442
489359,451,442,451,442
489360,442,442,442,442
489361,442,4411,442,442
489362,433,451,433,451
489363,4231,451,451,451
489365,442,3412,442,343
489367,442,442,442,442
489368,442,442,442,442
489369,4411,451,442,451
489370,442,451,442,451
489371,442,433,442,433
489372,433,4411,433,442
489373,2242,3142,442,442
489374,442,442,442,442
489376,4411,3151,442,451
489377,433,4141,433,541
489378,442,442,442,442
489379,442,442,442,442
489380,451,442,451,442
489381,433,442,442,442
489382,4411,4231,442,451
489383,4231,343,451,343
489385,442,451,442,451
489386,442,4411,442,442
489387,442,442,442,442
489388,4231,442,451,442
489389,451,442,451,442
489391,442,451,442,451
489392,433,442,433,442
489393,442,4231,442,451
489394,442,433,442,433
489396,4411,352,442,352
489397,442,442,442,442
489398,442,451,442,451
489399,442,442,442,442
489401,4411,442,442,442
489402,442,442,442,442
489403,433,451,433,451
489404,442,4231,442,451
489406,442,433,442,433
489407,442,442,442,442
489408,451,442,451,442
489409,4411,451,451,451
489411,442,4141,442,541
489413,4411,442,442,442
489414,4231,442,451,442
489416,442,442,442,442
489417,442,442,442,442
489418,451,451,451,451
489419,433,451,433,451
489420,442,4411,442,442
489421,4411,442,442,442
489422,4141,4411,541,442
489072,442,433,442,433
489073,442,442,442,442
489074,442,442,442,442
489075,451,433,451,433
489076,442,442,442,442
489077,442,451,442,451
489078,4411,442,442,442
489079,352,442,352,442
489080,442,4411,442,442
489081,442,451,442,451
489082,442,442,442,442
489083,442,451,442,451
489084,442,451,442,451
489085,442,442,442,442
489086,4411,442,442,442
489087,442,442,442,442
489088,451,442,451,442
489089,4411,442,442,442
489090,442,4411,442,442
489091,451,442,451,442
489092,442,451,442,451
489093,442,442,442,442
489094,442,442,442,442
489095,4411,442,442,442
489096,442,433,442,433
489098,442,433,442,433
489099,442,4141,442,541
489100,442,451,442,451
489101,442,4141,442,541
489103,442,442,442,442
489104,4321,451,451,451
489105,442,442,442,442
489106,4231,4411,451,442
489107,442,442,442,442
489108,442,451,442,451
489109,442,442,442,442
489110,442,442,442,442
489111,4141,442,541,442
489112,442,451,442,451
489113,442,451,442,451
489114,442,442,442,442
489115,352,442,352,442
489116,442,433,442,433
489117,442,451,442,451
489120,442,442,442,442
489121,442,4141,442,541
489123,451,451,451,451
489124,433,442,433,442
489125,442,442,442,442
489126,451,442,451,442
489128,442,4312,442,712
489129,442,442,442,442
489130,442,451,442,451
489131,4141,4231,451,451
658571,442,451,442,451
658574,442,22231,442,451
658575,442,451,442,451
658576,4411,442,442,442
658577,442,442,442,442
658578,442,442,442,442
658579,433,442,442,442
658580,31321,442,451,442
658581,442,442,442,442
658582,41212,451,523,451
658699,451,4231,451,451
658700,41212,451,523,451
658701,4141,442,541,442
658702,442,442,442,442
658703,442,442,442,442
658704,442,451,442,451
658705,442,442,442,442
658706,442,442,442,442
658707,4231,442,451,442
658708,442,442,442,442
658709,442,4411,442,442
658710,442,4141,442,541
658711,442,442,442,442
658712,4411,442,442,442
658713,451,4411,451,442
658714,4132,41212,532,523
658715,442,442,442,442
658716,433,451,433,451
658717,442,442,442,442
658718,442,442,442,442
658719,451,442,451,442
658720,4411,442,442,442
658721,442,433,442,433
658722,442,4411,442,442
658723,442,442,442,442
658724,442,451,442,451
658725,4231,442,451,442
658726,442,451,442,451
658727,31411,3142,442,442
658728,4132,433,532,433
658729,442,442,442,442
658730,4411,451,442,451
658791,442,442,442,442
658792,451,442,451,442
658793,4132,352,532,352
658794,442,442,442,442
658795,4231,4231,451,451
658796,442,4411,442,442
658797,442,4231,442,451
658798,442,4312,442,712
658799,442,451,442,451
658800,442,451,442,451
658801,442,442,442,442
658802,442,4411,442,442
658803,442,442,442,442
658804,4411,4231,442,451
658805,442,442,442,442
658806,442,442,442,442
658807,442,4312,442,712
658808,451,451,451,451
658809,442,442,442,442
658810,442,4231,442,451
658811,451,442,451,442
658812,442,451,442,451
658813,4231,4312,451,712
658814,442,442,442,442
658815,4411,442,442,442
658816,442,4231,442,451
658817,442,451,442,451
658818,451,442,451,442
658819,4231,442,451,442
658820,442,4231,442,451
658821,442,451,442,451
658822,442,442,442,442
658823,4231,433,451,433
658824,4411,442,442,442
658825,41212,442,523,442
658826,451,442,451,442
658828,442,4321,442,451
658830,442,442,442,442
658831,442,442,442,442
658832,442,442,442,451
658833,442,442,442,442
658834,451,451,451,451
658835,442,442,442,442
658836,442,442,442,442
658837,442,4141,442,451
658838,41212,451,523,451
658839,451,4141,451,541
658840,442,4141,442,541
658841,433,442,433,442
658842,4321,41212,451,523
658843,4411,4231,442,451
658845,4411,352,442,352
658846,4411,442,442,442
658847,442,442,442,442
658848,442,442,442,442
658849,433,442,433,442
658850,451,451,451,451
658851,442,442,442,442
658920,451,442,451,442
658921,442,442,442,442
658922,451,442,451,442
658923,442,442,442,442
658924,442,41212,442,523
658925,4231,442,451,442
658583,433,451,433,451
658584,442,41212,442,523
658585,442,442,442,442
658586,442,4312,442,712
658587,442,433,442,433
658588,442,442,442,442
658589,442,442,442,442
658590,451,451,451,451
658591,4231,451,451,451
658592,4411,4411,442,442
658926,442,4141,442,541
658927,442,451,442,451
658928,442,442,442,442
658929,4411,433,442,433
658930,4411,4411,442,442
658931,41212,442,523,442
658932,442,442,442,442
658933,442,442,442,442
658934,442,4231,442,451
658935,442,451,442,451
658936,451,442,451,442
658937,442,451,442,451
658938,442,442,442,442
658939,4411,442,442,442
658940,442,442,442,442
658941,442,4312,442,712
658942,442,442,442,442
658943,442,442,442,442
658944,442,451,442,451
658945,433,4411,433,442
658946,442,442,442,442
658947,442,442,442,442
658948,442,4411,442,442
658949,442,451,442,451
658950,442,442,442,442
658951,4411,442,442,442
658952,433,442,433,442
658953,442,433,442,433
658954,442,442,442,442
658955,442,451,442,451
658956,4321,4411,451,442
658957,442,442,442,442
658958,442,442,442,442
658959,433,451,433,451
658960,442,4411,442,442
658961,442,451,442,451
658962,4411,4411,442,442
658963,433,442,433,442
658964,442,4231,442,451
658965,442,433,442,433
658966,451,451,451,451
658967,4231,4411,451,442
658968,442,442,442,442
658969,4132,4312,532,712
658970,4411,451,442,451
658971,442,451,442,451
658972,442,442,442,442
658973,3151,433,451,433
658974,4321,433,451,433
658975,442,442,442,442
658976,442,451,442,451
658977,442,451,442,451
658978,442,4141,442,541
658979,442,442,442,442
659020,442,442,442,442
659063,433,433,433,433
659064,451,442,451,442
659065,442,442,442,442
659066,4231,451,451,451
659067,442,442,442,442
659068,433,4231,433,451
659069,442,442,442,442
659070,442,442,442,442
659071,451,442,451,442
659072,451,442,451,442
659073,442,442,442,442
659074,4141,442,541,442
659075,451,433,451,433
659076,4411,433,442,433
659077,4312,442,712,442
659078,442,442,442,442
659079,442,442,442,442
659080,442,442,442,442
659081,4231,442,451,442
659082,4411,442,442,442
659083,4141,451,541,451
659084,442,442,442,442
659085,451,433,451,433
659086,451,4231,451,451
659087,442,442,442,442
659088,442,4411,442,442
659089,442,4231,442,451
659090,442,4141,442,541
659091,442,442,442,442
659092,442,4231,442,451
659093,451,442,451,442
659094,433,451,433,451
659095,442,4231,442,451
659096,442,4141,442,541
659097,4132,4231,532,451
659098,4231,451,451,451
659099,442,442,442,442
659100,442,442,442,442
659101,451,433,451,433
659102,442,451,442,451
659103,4231,442,451,442
659104,442,451,442,451
659105,451,442,451,442
659106,4141,451,541,451
659107,442,442,442,442
658593,433,451,433,451
658594,4231,451,451,451
658595,442,442,442,442
658596,451,442,451,442
658597,442,451,442,451
658598,442,41212,442,523
658599,442,442,442,442
658600,451,451,451,451
658601,442,4411,442,442
658602,4411,442,451,442
659108,442,451,442,451
659109,442,451,442,451
659110,442,442,442,442
659111,442,4411,442,442
659112,4231,451,451,451
659113,442,442,442,442
659114,442,451,442,451
659115,442,451,442,451
659116,442,451,442,451
659117,433,451,433,451
659118,451,4132,451,532
659119,442,442,442,442
659120,4231,442,451,442
659121,442,451,442,451
659122,4231,41212,451,523
659123,451,442,451,442
659125,4411,442,442,442
659126,4411,442,442,442
659127,4231,4411,451,442
659128,442,442,442,442
659129,4411,451,442,451
659130,4411,451,442,451
659131,442,451,442,451
659132,442,442,442,442
659133,442,442,442,442
659134,451,4411,451,442
659135,442,4411,442,442
659136,433,451,433,451
659137,4132,4231,532,451
659138,442,4231,442,451
659139,442,442,442,442
659140,442,442,442,442
659141,41212,4411,523,442
659142,451,451,451,451
659143,4411,451,442,451
659144,4411,442,442,442
659146,442,442,442,442
659147,442,442,442,442
659148,433,451,433,451
659149,442,442,442,442
659150,4411,442,442,442
659151,433,433,433,433
659152,442,433,442,433
659153,442,442,442,442
659154,4231,4411,451,442
659155,442,451,442,451
659156,433,4411,433,442
659157,4231,442,451,442
659158,442,4411,442,442
659159,433,433,433,433
659160,442,433,442,433
659161,442,442,442,442
659162,442,4411,442,442
659163,442,442,442,442
659164,442,442,442,442
659165,442,451,442,451
659166,4231,4411,451,442
659167,442,451,442,451
659168,442,451,442,451
659169,4411,442,442,442
659170,442,442,442,442
659171,4141,442,541,442
659172,442,451,442,451
659173,4231,442,451,442
659174,433,442,433,442
659175,433,4231,433,451
659176,442,4411,442,442
659177,442,4411,442,442
659178,4231,4321,451,451
659179,4231,442,451,442
659180,442,442,442,442
659181,442,442,442,442
659182,442,4411,442,442
659183,4411,4141,442,541
659184,442,442,442,442
659305,442,433,442,433
659366,451,4231,451,451
659367,442,442,442,442
659368,4231,433,451,433
659369,442,442,442,442
659370,442,4411,442,442
659371,433,4141,433,541
659372,442,442,442,442
659373,442,442,442,442
