match_api_id,country_id,league_id,season,stage,match_date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,match_result
1230389,19694,19694,2012/2013,29,2013-02-27,9927,9925,2,1,home_win
1230390,19694,19694,2012/2013,29,2013-02-27,9800,9860,2,0,home_win
1228373,19694,19694,2012/2013,3,2012-08-19,9938,8284,3,0,home_win
1228376,19694,19694,2012/2013,3,2012-08-18,9860,8066,2,2,draw
1228379,19694,19694,2012/2013,3,2012-08-18,8597,9927,1,2,away_win
1228381,19694,19694,2012/2013,3,2012-08-18,8649,9925,1,1,draw
1228384,19694,19694,2012/2013,3,2012-08-18,8467,8485,1,2,away_win
1228389,19694,19694,2012/2013,3,2012-08-18,9800,10251,1,2,away_win
1230391,19694,19694,2012/2013,30,2013-03-09,8485,9927,0,0,draw
1230393,19694,19694,2012/2013,30,2013-03-09,8284,8066,1,1,draw
1230394,19694,19694,2012/2013,30,2013-03-10,10251,9860,0,0,draw
1230395,19694,19694,2012/2013,30,2013-03-09,8649,9925,3,2,home_win
1230396,19694,19694,2012/2013,30,2013-03-09,8467,8597,2,0,home_win
1230397,19694,19694,2012/2013,30,2013-03-09,9800,9938,0,0,draw
1230398,19694,19694,2012/2013,31,2013-03-16,9925,8485,4,3,home_win
1230399,19694,19694,2012/2013,31,2013-03-17,9938,8284,1,1,draw
1230400,19694,19694,2012/2013,31,2013-03-05,9860,8467,2,0,home_win
1230401,19694,19694,2012/2013,31,2013-03-16,8066,8649,2,1,home_win
1230402,19694,19694,2012/2013,31,2013-04-03,8597,9800,1,1,draw
1230404,19694,19694,2012/2013,31,2013-03-15,9927,10251,4,1,home_win
1230405,19694,19694,2012/2013,32,2013-03-30,8485,9860,2,0,home_win
1230406,19694,19694,2012/2013,32,2013-03-30,8284,9927,0,3,away_win
1230407,19694,19694,2012/2013,32,2013-03-30,10251,8066,1,2,away_win
1230408,19694,19694,2012/2013,32,2013-03-30,8649,8597,0,1,away_win
1230409,19694,19694,2012/2013,32,2013-04-01,8467,9938,1,1,draw
1230410,19694,19694,2012/2013,32,2013-03-31,9800,9925,1,1,draw
1230411,19694,19694,2012/2013,33,2013-04-06,9925,10251,3,0,home_win
1230412,19694,19694,2012/2013,33,2013-04-06,9938,8485,1,0,home_win
1230413,19694,19694,2012/2013,33,2013-04-06,9860,8649,4,2,home_win
1230414,19694,19694,2012/2013,33,2013-04-05,8066,8467,0,0,draw
1230415,19694,19694,2012/2013,33,2013-04-06,8597,8284,1,2,away_win
1230416,19694,19694,2012/2013,33,2013-04-06,9927,9800,2,2,draw
1438229,19694,19694,2012/2013,34,2013-04-19,9938,9927,1,3,away_win
1438230,19694,19694,2012/2013,34,2013-04-20,8597,9860,0,1,away_win
1438231,19694,19694,2012/2013,34,2013-04-20,9800,8284,1,2,away_win
1438232,19694,19694,2012/2013,34,2013-04-21,9925,8066,4,1,home_win
1438233,19694,19694,2012/2013,34,2013-04-21,8467,8649,2,2,draw
1438234,19694,19694,2012/2013,34,2013-04-22,10251,8485,0,0,draw
1438235,19694,19694,2012/2013,35,2013-04-26,8649,9938,1,0,home_win
1438236,19694,19694,2012/2013,35,2013-04-27,8485,8597,1,0,home_win
1438237,19694,19694,2012/2013,35,2013-04-27,8284,9860,1,0,home_win
1438238,19694,19694,2012/2013,35,2013-04-27,10251,9800,3,3,draw
1438239,19694,19694,2012/2013,35,2013-04-27,8467,8066,1,0,home_win
1438240,19694,19694,2012/2013,35,2013-04-28,9927,9925,3,1,home_win
1438241,19694,19694,2012/2013,36,2013-05-04,9938,8467,0,1,away_win
1438242,19694,19694,2012/2013,36,2013-05-04,9860,9800,3,0,home_win
1438243,19694,19694,2012/2013,36,2013-05-04,8066,9927,4,3,home_win
1438244,19694,19694,2012/2013,36,2013-05-05,8284,8485,1,1,draw
1438245,19694,19694,2012/2013,36,2013-05-15,8597,10251,1,3,away_win
1438247,19694,19694,2012/2013,36,2013-05-05,8649,9925,1,1,draw
1438248,19694,19694,2012/2013,37,2013-05-11,9925,8467,4,0,home_win
1438249,19694,19694,2012/2013,37,2013-05-11,8284,8597,2,3,away_win
1438250,19694,19694,2012/2013,37,2013-05-11,8066,9938,1,2,away_win
1438251,19694,19694,2012/2013,37,2013-05-11,9800,8485,0,0,draw
1438252,19694,19694,2012/2013,37,2013-05-12,9860,10251,1,2,away_win
1438253,19694,19694,2012/2013,37,2013-05-12,9927,8649,2,0,home_win
1438254,19694,19694,2012/2013,38,2013-05-18,8485,9860,1,1,draw
1438255,19694,19694,2012/2013,38,2013-05-18,10251,8284,1,0,home_win
1438256,19694,19694,2012/2013,38,2013-05-18,8597,9800,1,3,away_win
1438257,19694,19694,2012/2013,38,2013-05-19,9938,9925,0,4,away_win
1438258,19694,19694,2012/2013,38,2013-05-19,8649,8066,1,0,home_win
1438259,19694,19694,2012/2013,38,2013-05-19,8467,9927,2,0,home_win
1228394,19694,19694,2012/2013,4,2012-08-25,8284,8649,0,1,away_win
1228396,19694,19694,2012/2013,4,2012-08-25,10251,8467,2,0,home_win
1228399,19694,19694,2012/2013,4,2012-08-25,8066,9925,2,4,away_win
1228401,19694,19694,2012/2013,4,2012-08-25,8597,9938,3,1,home_win
1228404,19694,19694,2012/2013,4,2012-08-26,9927,9800,1,1,draw
1228452,19694,19694,2012/2013,4,2012-08-26,8485,9860,0,0,draw
1228521,19694,19694,2012/2013,5,2012-09-01,8485,9800,0,0,draw
1228542,19694,19694,2012/2013,5,2012-09-01,9925,10251,2,2,draw
1228560,19694,19694,2012/2013,5,2012-09-02,9927,8066,4,1,home_win
1228580,19694,19694,2012/2013,5,2012-09-01,8649,8597,0,0,draw
1228602,19694,19694,2012/2013,5,2012-09-01,8467,9938,0,0,draw
1228650,19694,19694,2012/2013,5,2012-09-02,9860,8284,0,1,away_win
1228916,19694,19694,2012/2013,6,2012-09-15,8284,9927,1,2,away_win
1228938,19694,19694,2012/2013,6,2012-09-14,9938,8649,0,0,draw
1228961,19694,19694,2012/2013,6,2012-09-15,10251,8597,2,1,home_win
1228979,19694,19694,2012/2013,6,2012-09-15,8066,8485,1,1,draw
1228982,19694,19694,2012/2013,6,2012-09-15,8467,9925,2,1,home_win
1228983,19694,19694,2012/2013,6,2012-09-15,9800,9860,2,0,home_win
1228990,19694,19694,2012/2013,7,2012-09-23,8485,9927,3,3,draw
1228992,19694,19694,2012/2013,7,2012-09-22,9925,8284,2,0,home_win
1228994,19694,19694,2012/2013,7,2012-09-22,9938,9860,0,3,away_win
1228996,19694,19694,2012/2013,7,2012-09-22,10251,8066,2,2,draw
1228999,19694,19694,2012/2013,7,2012-09-22,8597,9800,3,1,home_win
1229002,19694,19694,2012/2013,7,2012-09-22,8649,8467,1,2,away_win
1229010,19694,19694,2012/2013,8,2012-09-29,8485,10251,2,1,home_win
1229013,19694,19694,2012/2013,8,2012-09-29,8284,8467,1,3,away_win
1229014,19694,19694,2012/2013,8,2012-09-29,9860,8597,1,3,away_win
1229016,19694,19694,2012/2013,8,2012-09-29,8066,9938,4,0,home_win
1229018,19694,19694,2012/2013,8,2012-09-29,9927,9925,0,2,away_win
1229020,19694,19694,2012/2013,8,2012-09-29,9800,8649,5,4,home_win
1229028,19694,19694,2012/2013,9,2012-10-07,9925,9860,1,0,home_win
1229031,19694,19694,2012/2013,9,2012-10-06,10251,8284,3,0,home_win
1229032,19694,19694,2012/2013,9,2012-10-05,8066,8649,3,1,home_win
1229035,19694,19694,2012/2013,9,2012-10-06,8597,8485,1,3,away_win
1229038,19694,19694,2012/2013,9,2012-11-07,9927,9938,0,1,away_win
1229039,19694,19694,2012/2013,9,2012-10-06,8467,9800,2,1,home_win
1474095,19694,19694,2013/2014,1,2013-08-03,8485,8597,2,1,home_win
1474096,19694,19694,2013/2014,1,2013-08-03,9925,8649,2,1,home_win
1474097,19694,19694,2013/2014,1,2013-08-03,8066,9800,3,0,home_win
1474098,19694,19694,2013/2014,1,2013-08-02,8426,9938,0,0,draw
1474100,19694,19694,2013/2014,1,2013-08-04,8467,9860,1,0,home_win
1474109,19694,19694,2013/2014,1,2013-08-04,10251,9927,0,1,away_win
1474235,19694,19694,2013/2014,10,2013-10-19,8485,9938,1,0,home_win
1474237,19694,19694,2013/2014,10,2013-10-19,10251,9925,1,1,draw
1474239,19694,19694,2013/2014,10,2013-10-20,8066,8426,1,2,away_win
1474240,19694,19694,2013/2014,10,2013-10-19,8597,8649,2,0,home_win
1474242,19694,19694,2013/2014,10,2013-10-19,9927,9860,2,1,home_win
1474243,19694,19694,2013/2014,10,2013-10-19,9800,8467,4,3,home_win
1474246,19694,19694,2013/2014,11,2013-10-26,9938,9800,4,0,home_win
1474247,19694,19694,2013/2014,11,2013-10-26,10251,8485,0,2,away_win
1474249,19694,19694,2013/2014,11,2013-10-26,8597,9860,2,0,home_win
1474251,19694,19694,2013/2014,11,2013-10-27,8426,9925,1,2,away_win
1474253,19694,19694,2013/2014,11,2014-02-25,8649,8066,0,3,away_win
1474255,19694,19694,2013/2014,11,2013-10-27,8467,9927,2,0,home_win
1474257,19694,19694,2013/2014,12,2013-11-04,8485,8426,4,0,home_win
1474258,19694,19694,2013/2014,12,2013-11-02,9925,9938,1,1,draw
1474259,19694,19694,2013/2014,12,2013-11-02,9860,8467,0,2,away_win
1474261,19694,19694,2013/2014,12,2013-11-02,8066,8597,2,1,home_win
1474263,19694,19694,2013/2014,12,2013-11-03,9927,10251,1,0,home_win
1474264,19694,19694,2013/2014,12,2013-11-17,9800,8649,2,1,home_win
1474266,19694,19694,2013/2014,13,2013-11-09,8485,9860,1,3,away_win
1474267,19694,19694,2013/2014,13,2013-11-09,10251,8066,0,2,away_win
1474269,19694,19694,2013/2014,13,2013-11-09,9927,9938,0,4,away_win
1474271,19694,19694,2013/2014,13,2013-11-09,8426,9800,0,3,away_win
1474272,19694,19694,2013/2014,13,2013-11-09,8649,9925,1,4,away_win
1474275,19694,19694,2013/2014,13,2013-11-09,8467,8597,3,1,home_win
1474276,19694,19694,2013/2014,14,2013-11-23,9925,8485,3,1,home_win
1474277,19694,19694,2013/2014,14,2013-11-23,9938,8426,4,1,home_win
1474278,19694,19694,2013/2014,14,2013-11-23,9860,8649,2,2,draw
1474279,19694,19694,2013/2014,14,2013-11-23,8066,8467,1,0,home_win
1474280,19694,19694,2013/2014,14,2013-11-23,8597,9927,0,2,away_win
1474281,19694,19694,2013/2014,14,2013-11-23,9800,10251,0,0,draw
1474282,19694,19694,2013/2014,15,2013-12-07,9938,9860,4,1,home_win
1474283,19694,19694,2013/2014,15,2013-12-07,10251,8426,1,1,draw
1474284,19694,19694,2013/2014,15,2013-12-06,9927,9925,0,5,away_win
1474285,19694,19694,2013/2014,15,2013-12-07,8649,8597,1,2,away_win
1474286,19694,19694,2013/2014,15,2013-12-07,8467,8485,0,2,away_win
1474287,19694,19694,2013/2014,15,2013-12-07,9800,8066,0,0,draw
1474290,19694,19694,2013/2014,16,2013-12-14,8485,9800,2,0,home_win
1474292,19694,19694,2013/2014,16,2013-12-14,9925,10251,1,0,home_win
1474293,19694,19694,2013/2014,16,2013-12-14,9860,8066,0,2,away_win
1474295,19694,19694,2013/2014,16,2013-12-14,8597,9938,1,4,away_win
1474297,19694,19694,2013/2014,16,2014-01-21,8426,8467,0,1,away_win
1474299,19694,19694,2013/2014,16,2013-12-14,8649,9927,1,2,away_win
1474300,19694,19694,2013/2014,17,2013-12-21,9925,9860,2,0,home_win
1474301,19694,19694,2013/2014,17,2013-12-21,9938,8649,1,0,home_win
1474302,19694,19694,2013/2014,17,2013-12-21,10251,8467,0,0,draw
1474303,19694,19694,2013/2014,17,2013-12-21,8066,8485,3,4,away_win
1474304,19694,19694,2013/2014,17,2013-12-21,8597,8426,2,1,home_win
1474305,19694,19694,2013/2014,17,2013-12-21,9927,9800,3,0,home_win
1474309,19694,19694,2013/2014,18,2013-12-26,8485,9927,0,1,away_win
1474310,19694,19694,2013/2014,18,2013-12-26,9860,8597,0,4,away_win
1474312,19694,19694,2013/2014,18,2013-12-26,8426,8066,0,0,draw
1474314,19694,19694,2013/2014,18,2013-12-26,8649,10251,0,2,away_win
1474317,19694,19694,2013/2014,18,2013-12-26,8467,9925,0,1,away_win
1474318,19694,19694,2013/2014,18,2013-12-26,9800,9938,4,1,home_win
1474344,19694,19694,2013/2014,19,2013-12-29,8485,8649,1,0,home_win
1474346,19694,19694,2013/2014,19,2013-12-29,10251,8597,3,0,home_win
1474349,19694,19694,2013/2014,19,2013-12-29,8066,9925,0,1,away_win
1474351,19694,19694,2013/2014,19,2013-12-29,8426,9927,1,5,away_win
1474352,19694,19694,2013/2014,19,2013-12-29,8467,9938,3,0,home_win
1474354,19694,19694,2013/2014,19,2013-12-29,9800,9860,1,1,draw
1474129,19694,19694,2013/2014,2,2014-02-02,9925,9800,1,0,home_win
1474131,19694,19694,2013/2014,2,2013-08-10,9938,8066,0,1,away_win
1474134,19694,19694,2013/2014,2,2013-08-11,9860,10251,1,0,home_win
1474135,19694,19694,2013/2014,2,2013-08-11,8597,8467,0,0,draw
1474137,19694,19694,2013/2014,2,2013-08-10,8649,8426,1,3,away_win
1474139,19694,19694,2013/2014,2,2013-08-11,9927,8485,1,3,away_win
1474355,19694,19694,2013/2014,20,2014-01-01,9925,8426,1,0,home_win
1474358,19694,19694,2013/2014,20,2014-01-01,9938,8485,1,2,away_win
1474360,19694,19694,2013/2014,20,2014-01-02,10251,9860,2,1,home_win
1474362,19694,19694,2013/2014,20,2014-01-01,8066,8649,1,2,away_win
1474369,19694,19694,2013/2014,20,2014-01-02,8597,9800,2,1,home_win
1474370,19694,19694,2013/2014,20,2014-01-01,9927,8467,4,0,home_win
1474374,19694,19694,2013/2014,21,2014-01-05,9938,10251,2,2,draw
1474376,19694,19694,2013/2014,21,2014-01-05,9860,8426,0,2,away_win
1474377,19694,19694,2013/2014,21,2014-01-05,8597,8485,0,1,away_win
1474379,19694,19694,2013/2014,21,2014-03-19,9927,8066,2,0,home_win
1474380,19694,19694,2013/2014,21,2014-01-04,8649,8467,1,0,home_win
1474381,19694,19694,2013/2014,21,2014-01-05,9800,9925,0,4,away_win
1474383,19694,19694,2013/2014,22,2014-01-10,8485,10251,1,0,home_win
1474385,19694,19694,2013/2014,22,2014-01-29,9925,8597,4,0,home_win
1474386,19694,19694,2013/2014,22,2014-01-11,9860,9927,0,1,away_win
1474388,19694,19694,2013/2014,22,2014-01-12,8066,9938,1,1,draw
1474390,19694,19694,2013/2014,22,2014-01-11,8426,8649,3,3,draw
1474392,19694,19694,2013/2014,22,2014-01-11,8467,9800,2,0,home_win
1474396,19694,19694,2013/2014,23,2014-01-18,8485,8066,0,1,away_win
1474398,19694,19694,2013/2014,23,2014-01-18,9925,9927,3,0,home_win
1474400,19694,19694,2013/2014,23,2014-01-18,10251,9800,2,3,away_win
1474401,19694,19694,2013/2014,23,2014-01-18,8426,8597,1,1,draw
1474403,19694,19694,2013/2014,23,2014-01-18,8649,9938,3,0,home_win
1474404,19694,19694,2013/2014,23,2014-01-18,8467,9860,3,3,draw
1474409,19694,19694,2013/2014,24,2014-03-12,9938,8467,0,1,away_win
1474410,19694,19694,2013/2014,24,2014-01-26,10251,9925,0,4,away_win
1474411,19694,19694,2013/2014,24,2014-01-25,8597,8066,2,0,home_win
1474412,19694,19694,2013/2014,24,2014-01-25,9927,8485,2,2,draw
1474414,19694,19694,2013/2014,24,2014-01-25,8649,9860,1,2,away_win
1474417,19694,19694,2013/2014,24,2014-01-25,9800,8426,0,0,draw
1474419,19694,19694,2013/2014,25,2014-02-25,8485,9925,2,1,home_win
1474421,19694,19694,2013/2014,25,2014-01-29,9860,9800,2,1,home_win
1474423,19694,19694,2013/2014,25,2014-03-12,8066,10251,0,0,draw
1474425,19694,19694,2013/2014,25,2014-02-01,8597,8649,2,2,draw
1474426,19694,19694,2013/2014,25,2014-02-01,8426,9938,1,1,draw
1474428,19694,19694,2013/2014,25,2014-02-25,8467,9927,3,0,home_win
1474431,19694,19694,2013/2014,26,2014-02-16,9925,8467,3,0,home_win
1474433,19694,19694,2013/2014,26,2014-02-15,9938,8597,3,2,home_win
1474435,19694,19694,2013/2014,26,2014-02-15,10251,8649,2,1,home_win
1474436,19694,19694,2013/2014,26,2014-02-15,8066,9860,0,0,draw
1474438,19694,19694,2013/2014,26,2014-02-15,9927,8426,4,3,home_win
1474439,19694,19694,2013/2014,26,2014-02-15,9800,8485,0,1,away_win
1474444,19694,19694,2013/2014,27,2014-02-21,9938,9927,3,1,home_win
1474446,19694,19694,2013/2014,27,2014-02-22,9860,9925,0,2,away_win
1474448,19694,19694,2013/2014,27,2014-02-22,8597,10251,1,1,draw
1474449,19694,19694,2013/2014,27,2014-02-22,8426,8485,3,1,home_win
1474451,19694,19694,2013/2014,27,2014-02-22,8649,9800,2,1,home_win
1474453,19694,19694,2013/2014,27,2014-02-22,8467,8066,0,1,away_win
1474461,19694,19694,2013/2014,28,2014-03-01,8485,8467,1,0,home_win
1474463,19694,19694,2013/2014,28,2014-03-01,9925,8066,5,0,home_win
1474466,19694,19694,2013/2014,28,2014-02-28,10251,9938,1,3,away_win
1474469,19694,19694,2013/2014,28,2014-03-01,9927,9860,4,1,home_win
1474471,19694,19694,2013/2014,28,2014-03-01,8649,8426,1,1,draw
1474473,19694,19694,2013/2014,28,2014-03-01,9800,8597,2,0,home_win
1474480,19694,19694,2013/2014,29,2014-03-15,9938,9800,3,2,home_win
1474482,19694,19694,2013/2014,29,2014-04-02,9860,8485,1,1,draw
1474484,19694,19694,2013/2014,29,2014-04-01,8066,9927,1,2,away_win
1474487,19694,19694,2013/2014,29,2014-03-14,8597,9925,0,3,away_win
1474488,19694,19694,2013/2014,29,2014-03-15,8426,10251,3,1,home_win
1474490,19694,19694,2013/2014,29,2014-03-15,8467,8649,0,1,away_win
1474141,19694,19694,2013/2014,3,2013-08-17,8485,9925,0,2,away_win
1474143,19694,19694,2013/2014,3,2013-08-17,10251,9938,1,1,draw
1474144,19694,19694,2013/2014,3,2013-08-17,8066,9927,2,0,home_win
1474146,19694,19694,2013/2014,3,2013-08-16,8426,9860,1,1,draw
1474148,19694,19694,2013/2014,3,2013-08-17,8467,8649,4,0,home_win
1474149,19694,19694,2013/2014,3,2013-08-17,9800,8597,1,1,draw
1474508,19694,19694,2013/2014,30,2014-03-22,8485,8597,2,1,home_win
1474512,19694,19694,2013/2014,30,2014-03-22,9925,9800,3,0,home_win
1474514,19694,19694,2013/2014,30,2014-03-21,9860,9938,1,2,away_win
1474515,19694,19694,2013/2014,30,2014-03-22,8066,8426,1,0,home_win
1474517,19694,19694,2013/2014,30,2014-03-22,9927,8649,2,1,home_win
1474519,19694,19694,2013/2014,30,2014-03-22,8467,10251,2,0,home_win
1474523,19694,19694,2013/2014,31,2014-03-26,9938,8066,2,1,home_win
1474525,19694,19694,2013/2014,31,2014-03-08,10251,9927,3,3,draw
1474528,19694,19694,2013/2014,31,2014-03-08,8597,9860,4,2,home_win
1474529,19694,19694,2013/2014,31,2014-03-26,8426,9925,1,5,away_win
1474530,19694,19694,2013/2014,31,2014-03-25,8649,8485,1,1,draw
1474531,19694,19694,2013/2014,31,2014-03-25,9800,8467,0,1,away_win
1474532,19694,19694,2013/2014,32,2014-03-29,8485,9938,1,1,draw
1474534,19694,19694,2013/2014,32,2014-03-29,9925,8649,1,1,draw
1474536,19694,19694,2013/2014,32,2014-03-30,9860,10251,2,0,home_win
1474538,19694,19694,2013/2014,32,2014-03-29,8066,9800,2,2,draw
1474546,19694,19694,2013/2014,32,2014-03-29,9927,8597,1,2,away_win
1474551,19694,19694,2013/2014,32,2014-03-29,8467,8426,1,1,draw
1474555,19694,19694,2013/2014,33,2014-04-05,9938,9925,0,2,away_win
1474557,19694,19694,2013/2014,33,2014-04-07,10251,8485,0,2,away_win
1474558,19694,19694,2013/2014,33,2014-04-05,8597,8467,1,2,away_win
1474561,19694,19694,2013/2014,33,2014-04-05,8426,9860,2,4,away_win
1474565,19694,19694,2013/2014,33,2014-04-04,8649,8066,1,2,away_win
1474566,19694,19694,2013/2014,33,2014-04-05,9800,9927,3,2,home_win
1686203,19694,19694,2013/2014,34,2014-04-18,8066,8485,0,0,draw
1686204,19694,19694,2013/2014,34,2014-04-19,9927,9925,3,3,draw
1686205,19694,19694,2013/2014,34,2014-04-19,9860,8649,2,0,home_win
1686206,19694,19694,2013/2014,34,2014-04-19,8597,8426,1,2,away_win
1686207,19694,19694,2013/2014,34,2014-04-19,8467,9938,2,0,home_win
1686208,19694,19694,2013/2014,34,2014-04-19,9800,10251,2,0,home_win
1686209,19694,19694,2013/2014,35,2014-04-25,8426,9800,1,1,draw
1686210,19694,19694,2013/2014,35,2014-04-26,8485,8467,1,1,draw
1686211,19694,19694,2013/2014,35,2014-04-26,9938,9927,5,1,home_win
1686212,19694,19694,2013/2014,35,2014-04-26,8649,8597,2,1,home_win
1686213,19694,19694,2013/2014,35,2014-04-27,10251,9860,1,2,away_win
1686214,19694,19694,2013/2014,35,2014-04-27,9925,8066,6,0,home_win
1686215,19694,19694,2013/2014,36,2014-05-03,9925,8485,5,2,home_win
1686216,19694,19694,2013/2014,36,2014-05-03,10251,8426,1,1,draw
1686217,19694,19694,2013/2014,36,2014-05-03,8066,9938,1,1,draw
1686218,19694,19694,2013/2014,36,2014-05-03,9927,8467,2,1,home_win
1686219,19694,19694,2013/2014,36,2014-05-03,9800,8649,1,0,home_win
1686220,19694,19694,2013/2014,36,2014-05-04,9860,8597,5,0,home_win
1686221,19694,19694,2013/2014,37,2014-05-06,9938,8485,1,3,away_win
1686222,19694,19694,2013/2014,37,2014-05-06,8649,10251,1,0,home_win
1686223,19694,19694,2013/2014,37,2014-05-07,9860,8426,2,4,away_win
1686224,19694,19694,2013/2014,37,2014-05-07,8597,9800,1,0,home_win
1686225,19694,19694,2013/2014,37,2014-05-07,9927,8066,2,1,home_win
1686226,19694,19694,2013/2014,37,2014-05-07,8467,9925,3,3,draw
1686227,19694,19694,2013/2014,38,2014-05-10,10251,8597,0,1,away_win
1686228,19694,19694,2013/2014,38,2014-05-10,8426,8649,2,3,away_win
1686229,19694,19694,2013/2014,38,2014-05-10,9800,9860,1,1,draw
1686230,19694,19694,2013/2014,38,2014-05-11,8485,9927,0,1,away_win
1686231,19694,19694,2013/2014,38,2014-05-11,9925,9938,3,1,home_win
1686232,19694,19694,2013/2014,38,2014-05-11,8066,8467,2,0,home_win
1474150,19694,19694,2013/2014,4,2013-08-24,9925,8066,2,2,draw
1474152,19694,19694,2013/2014,4,2013-08-24,9938,8467,4,0,home_win
1474153,19694,19694,2013/2014,4,2013-08-24,9860,8485,2,1,home_win
1474155,19694,19694,2013/2014,4,2013-08-24,8597,10251,1,2,away_win
1474156,19694,19694,2013/2014,4,2013-08-24,9927,8426,1,0,home_win
1474158,19694,19694,2013/2014,4,2013-08-24,8649,9800,3,0,home_win
1474161,19694,19694,2013/2014,5,2013-08-31,8485,8467,0,0,draw
1474163,19694,19694,2013/2014,5,2013-08-31,9938,9925,0,1,away_win
1474164,19694,19694,2013/2014,5,2013-08-31,10251,8649,0,0,draw
1474166,19694,19694,2013/2014,5,2013-08-31,8066,9860,2,0,home_win
1474167,19694,19694,2013/2014,5,2013-08-31,9927,8597,2,1,home_win
1474169,19694,19694,2013/2014,5,2013-08-31,9800,8426,1,2,away_win
1474186,19694,19694,2013/2014,6,2013-09-14,9860,9925,1,3,away_win
1474188,19694,19694,2013/2014,6,2013-09-14,8597,8066,1,2,away_win
1474189,19694,19694,2013/2014,6,2013-09-14,8426,8485,0,3,away_win
1474190,19694,19694,2013/2014,6,2013-09-15,8649,9938,2,4,away_win
1474192,19694,19694,2013/2014,6,2013-09-14,8467,10251,1,2,away_win
1474194,19694,19694,2013/2014,6,2013-09-14,9800,9927,0,1,away_win
1474196,19694,19694,2013/2014,7,2013-09-21,8485,8066,1,0,home_win
1474198,19694,19694,2013/2014,7,2013-09-21,9925,8467,2,1,home_win
1474201,19694,19694,2013/2014,7,2013-09-22,9938,9927,2,2,draw
1474203,19694,19694,2013/2014,7,2013-09-21,10251,9800,2,0,home_win
1474204,19694,19694,2013/2014,7,2013-09-21,8426,8597,1,1,draw
1474205,19694,19694,2013/2014,7,2013-09-21,8649,9860,2,1,home_win
1474199,19694,19694,2013/2014,8,2013-09-28,9860,9938,0,0,draw
1474215,19694,19694,2013/2014,8,2013-09-28,8066,10251,3,0,home_win
1474217,19694,19694,2013/2014,8,2013-09-28,8597,9925,2,5,away_win
1474218,19694,19694,2013/2014,8,2013-09-28,9927,8649,3,1,home_win
1474220,19694,19694,2013/2014,8,2013-09-28,8467,8426,1,1,draw
1474222,19694,19694,2013/2014,8,2013-09-30,9800,8485,1,1,draw
1474225,19694,19694,2013/2014,9,2013-10-05,9925,9927,2,0,home_win
1474226,19694,19694,2013/2014,9,2013-10-05,9938,8597,1,0,home_win
1474228,19694,19694,2013/2014,9,2013-10-05,9860,9800,0,2,away_win
1474229,19694,19694,2013/2014,9,2013-10-07,8426,10251,0,1,away_win
1474230,19694,19694,2013/2014,9,2013-10-05,8649,8485,1,0,home_win
1474232,19694,19694,2013/2014,9,2013-10-05,8467,8066,4,0,home_win
1726019,19694,19694,2014/2015,1,2014-08-10,8485,9938,0,3,away_win
1726020,19694,19694,2014/2015,1,2014-12-03,9925,8426,1,0,home_win
1726021,19694,19694,2014/2015,1,2014-08-09,8284,8597,1,1,draw
1726022,19694,19694,2014/2015,1,2014-08-09,8429,8066,0,2,away_win
1726023,19694,19694,2014/2015,1,2014-08-09,9927,9800,1,0,home_win
1726024,19694,19694,2014/2015,1,2014-08-10,8649,8467,1,2,away_win
1726073,19694,19694,2014/2015,10,2014-10-18,9938,8426,1,0,home_win
1726074,19694,19694,2014/2015,10,2014-10-17,8429,8485,3,0,home_win
1726075,19694,19694,2014/2015,10,2014-10-18,9927,8284,1,3,away_win
1726076,19694,19694,2014/2015,10,2014-10-18,8649,9925,0,5,away_win
1726077,19694,19694,2014/2015,10,2014-10-18,8467,8597,1,2,away_win
1726078,19694,19694,2014/2015,10,2014-10-18,9800,8066,0,1,away_win
1726079,19694,19694,2014/2015,11,2014-10-24,8485,9927,1,0,home_win
1726080,19694,19694,2014/2015,11,2014-10-26,9925,8597,2,0,home_win
1726081,19694,19694,2014/2015,11,2014-10-25,8284,8429,2,0,home_win
1726082,19694,19694,2014/2015,11,2014-10-25,8066,9938,1,0,home_win
1726083,19694,19694,2014/2015,11,2014-10-25,8426,8467,0,0,draw
1726084,19694,19694,2014/2015,11,2014-10-25,9800,8649,2,2,draw
1726085,19694,19694,2014/2015,12,2014-11-01,9925,8066,1,0,home_win
1726086,19694,19694,2014/2015,12,2014-11-01,9938,9800,3,0,home_win
1726087,19694,19694,2014/2015,12,2014-11-01,8429,8426,3,3,draw
1726088,19694,19694,2014/2015,12,2014-11-01,8597,8284,1,3,away_win
1726089,19694,19694,2014/2015,12,2014-11-03,8649,8485,0,1,away_win
1726090,19694,19694,2014/2015,12,2014-10-31,8467,9927,2,1,home_win
1726091,19694,19694,2014/2015,13,2014-11-09,8485,9925,1,2,away_win
1726092,19694,19694,2014/2015,13,2014-11-08,8284,8467,1,1,draw
1726093,19694,19694,2014/2015,13,2014-11-08,8066,8429,4,2,home_win
1726094,19694,19694,2014/2015,13,2014-11-08,8597,8649,0,3,away_win
1726095,19694,19694,2014/2015,13,2014-11-07,9927,9938,1,0,home_win
1726096,19694,19694,2014/2015,13,2014-11-08,9800,8426,0,1,away_win
1726097,19694,19694,2014/2015,14,2014-11-22,9925,8284,2,1,home_win
1726098,19694,19694,2014/2015,14,2014-11-22,9938,8597,3,1,home_win
1726099,19694,19694,2014/2015,14,2014-11-22,8429,9800,3,0,home_win
